date,dengue symptoms,isPartial
2015-08-02,10.360931181085029,False
2015-08-09,14.89383857280973,False
2015-08-16,31.7303517420729,False
2015-08-23,25.254769753894756,False
2015-08-30,15.541396771627543,False
2015-09-06,15.541396771627543,False
2015-09-13,19.42674596453443,False
2015-09-20,11.008489379902842,False
2015-09-27,20.07430416335224,False
2015-10-04,16.18895497044536,False
2015-10-11,16.83651316926317,False
2015-10-18,20.721862362170057,False
2015-10-25,23.312095157441313,False
2015-11-01,15.541396771627543,False
2015-11-08,21.369420560987873,False
2015-11-15,20.721862362170057,False
2015-11-22,14.246280373991915,False
2015-11-29,24.607211555076944,False
2015-12-06,35.615700934979785,False
2015-12-13,35.615700934979785,False
2015-12-20,28.49256074798383,False
2015-12-27,45.329073917247,False
2016-01-03,49.21442311015389,False
2016-01-10,45.329073917247,False
2016-01-17,31.7303517420729,False
2016-01-24,60.87047068887454,False
2016-01-31,64.75581988178143,False
2016-02-07,62.16558708651017,False
2016-02-14,56.98512149596766,False
2016-02-21,61.51802888769236,False
2016-02-28,52.452214104242955,False
2016-03-06,31.7303517420729,False
2016-03-13,37.55837553143323,False
2016-03-20,22.6645369586235,False
2016-03-27,30.43523534443727,False
2016-04-03,29.78767714561946,False
2016-04-10,18.779187765716614,False
2016-04-17,6.475581988178143,False
2016-04-24,31.7303517420729,False
2016-05-01,27.845002549166015,False
2016-05-08,16.83651316926317,False
2016-05-15,25.90232795271257,False
2016-05-22,29.140118946801643,False
2016-05-29,27.1974443503482,False
2016-06-05,33.02546813970853,False
2016-06-12,29.78767714561946,False
2016-06-19,40.14860832670448,False
2016-06-26,33.67302633852634,False
2016-07-03,42.738841121975746,False
2016-07-10,31.082793543255086,False
2016-07-17,20.721862362170057,False
2016-07-24,40.14860832670448,False
2016-07-31,28.49256074798383,False
2016-08-07,27.845002549166015,False
2016-08-14,24.607211555076944,False
2016-08-21,27.1974443503482,False
2016-08-28,45.329073917247,False
2016-09-04,23.312095157441313,False
2016-09-11,28.49256074798383,False
2016-09-18,13.5987221751741,False
2016-09-25,20.721862362170057,False
2016-10-02,10.360931181085029,False
2016-10-09,14.89383857280973,False
2016-10-16,16.83651316926317,False
2016-10-23,23.312095157441313,False
2016-10-30,20.07430416335224,False
2016-11-06,14.246280373991915,False
2016-11-13,6.475581988178143,False
2016-11-20,15.541396771627543,False
2016-11-27,13.5987221751741,False
2016-12-04,10.360931181085029,False
2016-12-11,12.303605777538472,False
2016-12-18,11.656047578720656,False
2016-12-25,4.5329073917247005,False
2017-01-01,14.246280373991915,False
2017-01-08,15.541396771627543,False
2017-01-15,16.18895497044536,False
2017-01-22,11.008489379902842,False
2017-01-29,11.008489379902842,False
2017-02-05,18.131629566898802,False
2017-02-12,9.065814783449401,False
2017-02-19,15.541396771627543,False
2017-02-26,12.951163976356286,False
2017-03-05,14.89383857280973,False
2017-03-12,10.360931181085029,False
2017-03-19,12.951163976356286,False
2017-03-26,16.18895497044536,False
2017-04-02,18.131629566898802,False
2017-04-09,11.656047578720656,False
2017-04-16,18.131629566898802,False
2017-04-23,9.065814783449401,False
2017-04-30,33.02546813970853,False
2017-05-07,16.83651316926317,False
2017-05-14,14.89383857280973,False
2017-05-21,14.89383857280973,False
2017-05-28,21.369420560987873,False
2017-06-04,18.131629566898802,False
2017-06-11,22.6645369586235,False
2017-06-18,12.951163976356286,False
2017-06-25,10.360931181085029,False
2017-07-02,9.065814783449401,False
2017-07-09,24.607211555076944,False
2017-07-16,14.89383857280973,False
2017-07-23,8.418256584631585,False
2017-07-30,14.89383857280973,False
2017-08-06,13.5987221751741,False
2017-08-13,9.065814783449401,False
2017-08-20,10.360931181085029,False
2017-08-27,10.360931181085029,False
2017-09-03,7.123140186995958,False
2017-09-10,9.065814783449401,False
2017-09-17,8.418256584631585,False
2017-09-24,14.246280373991915,False
2017-10-01,5.828023789360328,False
2017-10-08,20.07430416335224,False
2017-10-15,26.549886151530387,False
2017-10-22,13.5987221751741,False
2017-10-29,8.418256584631585,False
2017-11-05,0.0,False
2017-11-12,14.89383857280973,False
2017-11-19,14.246280373991915,False
2017-11-26,22.6645369586235,False
2017-12-03,20.07430416335224,False
2017-12-10,14.246280373991915,False
2017-12-17,9.713372982267215,False
2017-12-24,7.123140186995958,False
2017-12-31,9.065814783449401,False
2018-01-07,16.83651316926317,False
2018-01-14,11.008489379902842,False
2018-01-21,9.713372982267215,False
2018-01-28,5.180465590542514,False
2018-02-04,13.5987221751741,False
2018-02-11,9.065814783449401,False
2018-02-18,13.5987221751741,False
2018-02-25,0.0,False
2018-03-04,8.418256584631585,False
2018-03-11,3.2377909940890715,False
2018-03-18,8.418256584631585,False
2018-03-25,12.303605777538472,False
2018-04-01,20.721862362170057,False
2018-04-08,11.008489379902842,False
2018-04-15,4.5329073917247005,False
2018-04-22,6.475581988178143,False
2018-04-29,14.89383857280973,False
2018-05-06,29.140118946801643,False
2018-05-13,9.713372982267215,False
2018-05-20,14.89383857280973,False
2018-05-27,18.131629566898802,False
2018-06-03,11.008489379902842,False
2018-06-10,12.303605777538472,False
2018-06-17,9.713372982267215,False
2018-06-24,13.5987221751741,False
2018-07-01,12.951163976356286,False
2018-07-08,7.123140186995958,False
2018-07-15,6.475581988178143,False
2018-07-22,15.541396771627543,False
2018-07-29,15.541396771627543,False
2018-08-05,5.180465590542514,False
2018-08-12,0.0,False
2018-08-19,12.303605777538472,False
2018-08-26,8.418256584631585,False
2018-09-02,0.0,False
2018-09-09,15.541396771627543,False
2018-09-16,9.713372982267215,False
2018-09-23,15.541396771627543,False
2018-09-30,11.008489379902842,False
2018-10-07,4.5329073917247005,False
2018-10-14,5.180465590542514,False
2018-10-21,12.303605777538472,False
2018-10-28,9.065814783449401,False
2018-11-04,11.656047578720656,False
2018-11-11,7.123140186995958,False
2018-11-18,16.18895497044536,False
2018-11-25,19.42674596453443,False
2018-12-02,14.89383857280973,False
2018-12-09,22.6645369586235,False
2018-12-16,18.131629566898802,False
2018-12-23,11.008489379902842,False
2018-12-30,10.360931181085029,False
2019-01-06,20.0,False
2019-01-13,19.0,False
2019-01-20,17.0,False
2019-01-27,15.0,False
2019-02-03,13.0,False
2019-02-10,19.0,False
2019-02-17,13.0,False
2019-02-24,7.0,False
2019-03-03,16.0,False
2019-03-10,8.0,False
2019-03-17,5.0,False
2019-03-24,12.0,False
2019-03-31,14.0,False
2019-04-07,12.0,False
2019-04-14,12.0,False
2019-04-21,19.0,False
2019-04-28,20.0,False
2019-05-05,15.0,False
2019-05-12,22.0,False
2019-05-19,30.0,False
2019-05-26,45.0,False
2019-06-02,31.0,False
2019-06-09,37.0,False
2019-06-16,48.0,False
2019-06-23,58.0,False
2019-06-30,50.0,False
2019-07-07,39.0,False
2019-07-14,44.0,False
2019-07-21,55.0,False
2019-07-28,48.0,False
2019-08-04,55.0,False
2019-08-11,46.0,False
2019-08-18,36.0,False
2019-08-25,31.0,False
2019-09-01,42.0,False
2019-09-08,37.0,False
2019-09-15,20.0,False
2019-09-22,18.0,False
2019-09-29,26.0,False
2019-10-06,20.0,False
2019-10-13,9.0,False
2019-10-20,12.0,False
2019-10-27,22.0,False
2019-11-03,28.0,False
2019-11-10,34.0,False
2019-11-17,30.0,False
2019-11-24,33.0,False
2019-12-01,21.0,False
2019-12-08,15.0,False
2019-12-15,18.0,False
2019-12-22,31.0,False
2019-12-29,25.0,False
2020-01-05,34.0,False
2020-01-12,33.0,False
2020-01-19,16.0,False
2020-01-26,17.0,False
2020-02-02,16.0,False
2020-02-09,25.0,False
2020-02-16,33.0,False
2020-02-23,17.0,False
2020-03-01,19.0,False
2020-03-08,21.0,False
2020-03-15,26.0,False
2020-03-22,23.0,False
2020-03-29,26.0,False
2020-04-05,25.0,False
2020-04-12,19.0,False
2020-04-19,19.0,False
2020-04-26,14.0,False
2020-05-03,22.0,False
2020-05-10,22.0,False
2020-05-17,36.0,False
2020-05-24,24.0,False
2020-05-31,37.0,False
2020-06-07,50.0,False
2020-06-14,59.0,False
2020-06-21,71.0,False
2020-06-28,85.0,False
2020-07-05,69.0,False
2020-07-12,73.0,False
2020-07-19,63.0,False
2020-07-26,70.0,False
2020-08-02,59.0,False
2020-08-09,59.0,False
2020-08-16,50.0,False
2020-08-23,50.0,False
2020-08-30,45.0,False
2020-09-06,32.0,False
2020-09-13,30.0,False
2020-09-20,30.0,False
2020-09-27,33.0,False
2020-10-04,29.0,False
2020-10-11,26.0,False
2020-10-18,15.0,False
2020-10-25,26.0,False
2020-11-01,19.0,False
2020-11-08,19.0,False
2020-11-15,16.0,False
2020-11-22,20.0,False
2020-11-29,17.0,False
2020-12-06,10.0,False
2020-12-13,6.0,False
2020-12-20,10.0,False
2020-12-27,9.0,False
2021-01-03,8.0,False
2021-01-10,2.0,False
2021-01-17,12.0,False
2021-01-24,9.0,False
2021-01-31,6.0,False
2021-02-07,3.0,False
2021-02-14,8.0,False
2021-02-21,12.0,False
2021-02-28,9.0,False
2021-03-07,11.0,False
2021-03-14,5.0,False
2021-03-21,16.0,False
2021-03-28,4.0,False
2021-04-04,11.0,False
2021-04-11,16.0,False
2021-04-18,12.0,False
2021-04-25,3.0,False
2021-05-02,10.0,False
2021-05-09,9.0,False
2021-05-16,13.0,False
2021-05-23,18.0,False
2021-05-30,8.0,False
2021-06-06,14.0,False
2021-06-13,0.0,False
2021-06-20,9.0,False
2021-06-27,0.0,False
2021-07-04,3.0,False
2021-07-11,14.0,False
2021-07-18,11.0,False
2021-07-25,6.0,False
2021-08-01,15.0,False
2021-08-08,7.0,False
2021-08-15,7.0,False
2021-08-22,0.0,False
2021-08-29,3.0,False
2021-09-05,6.0,False
2021-09-12,4.0,False
2021-09-19,9.0,False
2021-09-26,9.0,False
2021-10-03,0.0,False
2021-10-10,6.0,False
2021-10-17,7.0,False
2021-10-24,3.0,False
2021-10-31,8.0,False
2021-11-07,6.0,False
2021-11-14,8.0,False
2021-11-21,0.0,False
2021-11-28,10.0,False
2021-12-05,8.0,False
2021-12-12,7.0,False
2021-12-19,6.0,False
2021-12-26,0.0,False
2022-01-02,8.0,False
2022-01-09,15.0,False
2022-01-16,12.0,False
2022-01-23,18.0,False
2022-01-30,7.0,False
2022-02-06,5.0,False
2022-02-13,8.0,False
2022-02-20,9.0,False
2022-02-27,14.0,False
2022-03-06,19.0,False
2022-03-13,13.0,False
2022-03-20,20.0,False
2022-03-27,22.0,False
2022-04-03,17.0,False
2022-04-10,28.0,False
2022-04-17,32.0,False
2022-04-24,48.0,False
2022-05-01,46.0,False
2022-05-08,45.0,False
2022-05-15,93.0,False
2022-05-22,83.0,False
2022-05-29,86.0,False
2022-06-05,84.0,False
2022-06-12,84.0,False
2022-06-19,100.0,False
2022-06-26,76.0,False
2022-07-03,70.0,False
2022-07-10,81.0,False
2022-07-17,75.0,False
2022-07-24,60.0,False
2022-07-31,65.0,False
2022-08-07,58.0,False
2022-08-14,41.0,False
2022-08-21,32.0,False
2022-08-28,42.0,False
2022-09-04,50.0,False
2022-09-11,47.0,False
2022-09-18,30.0,False
2022-09-25,31.0,False
2022-10-02,46.0,False
2022-10-09,46.0,False
2022-10-16,42.0,False
2022-10-23,45.0,False
2022-10-30,20.0,False
2022-11-06,24.0,False
2022-11-13,24.0,False
2022-11-20,27.0,False
2022-11-27,13.0,False
2022-12-04,26.0,False
2022-12-11,30.0,False
2022-12-18,18.0,False
2022-12-25,26.0,False
2023-01-01,28.0,False
2023-01-08,25.0,False
2023-01-15,34.0,False
2023-01-22,20.0,False
2023-01-29,24.0,False
2023-02-05,24.0,False
2023-02-12,28.0,False
2023-02-19,23.0,False
2023-02-26,13.0,False
2023-03-05,9.0,False
2023-03-12,26.0,False
2023-03-19,19.0,False
2023-03-26,24.0,False
2023-04-02,20.0,False
2023-04-09,25.0,False
2023-04-16,25.0,False
2023-04-23,18.0,False
2023-04-30,23.0,False
2023-05-07,12.0,False
2023-05-14,22.0,False
2023-05-21,11.0,False
2023-05-28,15.0,False
2023-06-04,16.0,False
2023-06-11,8.0,False
2023-06-18,23.0,False
2023-06-25,20.0,False
2023-07-02,19.0,False
2023-07-09,20.0,False
2023-07-16,21.0,False
2023-07-23,28.0,False
2023-07-30,23.0,False
2023-08-06,23.0,False
